reviewerID,asin,,,,reviewText,overall,summary,unixReviewTime,reviewTime
AKHWZ3S1UVZAO,B0002D0CKI,236,,,"I admit I'm not the guitar flatpicker some of my friends are, but I find this pick to be perfect for picking mandolin.  The picks have almost zero flex to them, meaning the player has solid control.  I like 'em--even if they are purple.",5,Perfect Picks for Flatpicking,1387843200,"12 24, 2013"
AMVC9WTXYKNJ1,B0002D0CKI,219,,,"If you're worried that the 3.0 mm is too big for your guitar, you're probably right.If you don't use a pick for your bass, then you don't want this either.But if you want to pick your bass, this is the plectrum for you!",5,"Thick, easy release, hard to drop.",1375833600,"08 7, 2013"
A1IB42LRNA9QLW,B0002D0CKI,809,,,"When I first got them, I thought that they were going to be cheap, as they felt extremely light and came in the cheap packaging, but it was ok, I wasn't expecting much from them. The picks were actually made from extremely sturdy material. They did not bend at all when I tried to (and believe, me I tried). Pick wearing is virtually non-existent, and I utilize Alt-Picking a lot in my practices. I actually learned my first sweep shred (D major) with these picks within a day of getting them.I highly recommend for the shred guitarist.My only complaint, is that pinch harmonics are kind of hard to do (becuase of the grip) but i got used to it rather quickly.IMPORTANT!!!You can get these in 24 packs at [...] for only $10!!! Free shipping as well!Sorry, Amazon, but that is just to good a deal to pass on...",5,Amazing Picks,1250640000,"08 19, 2009"
A3RPTP7XINQSKI,B0002D0CKI,184,,,I have them in purple which makes them stick out.  They have the little cut out to make it easier to grip and hold when I am playing the mandolin.  Already planning on purchasing more.,5,Love these!,1363132800,"03 13, 2013"
A2LBHMQ3142G3S,B0002D0CKI,517,,,"These picks have a very unique shape and sound that have helped me play faster with a smoother tone.Unfortunately, these picks did not receive a five-star rating because of their price and lack of durability.  They wear down fast.  Mine are usually worn out after a day of use and I don't think I play particularly hard.  At around $4.50 for six picks, these are some expensive pieces of plastic.However, these picks are so full of awesome that I am compelled to pay a little extra.  I will definitely be buying more.",4,Superb guitar picks but serious durability issues,1289088000,"11 7, 2010"
APH7O58XJXKPT,B0002D0CKI,155,,,"Currently my favorite pick, it's thick enough to control and the etching makes it easy to handle. I'd recommend to guitarists for jazz, fusion or the like.",5,My favorite,1393804800,"03 3, 2014"
AEWYUPCNDV7HY,B0002D0CKI,741,,,"I first want to mention that this is a pack of 6 picks. The product description didn't mention that, but I was pleased to receive more than three!My son told me he needed some new picks, and since lately he's been playing Ozzy Osbourne songs I knew he needed a better pick than the standard Fender picks he's been playing with for three years. After hearing him play with these picks, I've noticed he can play faster and more accurately with these. The finger grips help tremendously and these have really helped to bring his playing to the next level. My only complaint is that they sent us a pack of purple picks. I wish we could choose the color, or maybe they could send a color assortment. We'll be buying these for a long time to come.",5,"Wow, I'm amazed at the difference these make!",1227830400,"11 28, 2008"
A1EW1P6BB16GP6,B0002D0CKI,140,,,another item never received but i would not use anything over .88 mm anyway was mean for experimentation i have learned since this purchase.,1,to big,1402099200,"06 7, 2014"
AD175S3OJX0DG,B0002D0CKI,268,,,"The right pick is a personal preference. Nothing wrong with Dunlop Stubby Pick, but it's not for me. I bought a pack of 2.0mm  picks last year and loved them but left them in Florida when I went north. I forgot the name of my favorite pick and bought these by mistake.",3,Good pick not great,1373241600,"07 8, 2013"
AUZ9IPTKJKFDK,B0002D0CKI,344,,,I bought these wanting to try the nylon Big Stubby but was sent the lexan /clear purple ones instead. I wanted to mention this because the item description is vague(PLYS PK) and the item pictured is nylon. I'm still happy with the purchase these have the same picking dynamics as the Jazz Stubby but they give you a much larger surface to grip.,4,Lexan Stubby not the Nylon ones,1367020800,"04 27, 2013"
A3ENT7V0MT34WP,B0002D0CKI,428,,,"I bought my first set a long time ago and they were perfect! Then I re-ordered and I got what I think was an acoustic type because they were the same 2.0mm gauge but were too small for me to comfortably hold, so I just ended up with two dozen wasted picks. So just make sure you get the right one.12.5.11 Update: Okay, so I just realized that there are ""Dunlop Stubby Picks"" and then there are ""Dunlop BIG Stubby Picks"" Sorry...",5,Make sure you get the right pick,1285891200,"10 1, 2010"
A2Z89YMZZJWBHS,B0002D0CKI,630,,,"I've been using these 2.0s as my primary pick for years now and I love them. The way the material surrounds your finger tips is unique and not found in a flat pick. They're very easy to keep a grip on and allow you to go after the strings confidently.You will however find that there is a sweet spot in the life of the pick's tip. When you first use them the business end is extremely pointy, sharp almost. After playing a bit, the tip begins to round off and is perfect for a long time. Eventually, it really rounds out and you'll want a fresh one. I typically lose them before they wear out and they are so nice, you won't care.",4,My Long Time Favorite,1319068800,"10 20, 2011"
A6VXZ1EEPRTLV,B0002D0CKI,1872,,,"How a guitar pick ""feels"", is such a matter of individual preference, that there really doesn't seem to be much point in trying to rate them, as what I like about a particular type of pick, may not be relevant to another player.  Most picks have high ratings, because players who like that particular type, write reviews that rate them highly.  Obviously, the best thing to do is playing with a pick on your own guitar, but that isn't always possible.  With that said, for what they are worth, here are my thoughts regarding Jim Dunlop's purple colored, Big Stubby 3.0mm picks.I like a pick with a sharp point for better control, and the Big stubby certainly meets that criteria.  The sharp point and the pick's rounded edges, help the Stubby to slide smoothly off of the individual strings, which makes for easier picking.  Besides electric guitar, I find these picks nicely suited for acoustic, and semi-solid body guitars, where the string tension is greater.I had tried the 1.0mm Stubby previously, but the 3.0mm pick is much thicker, and heavier, and has absolutely no ""give"" at all.  I'm still getting used to playing with something this stiff and hard.  Although the pick has rounded depressions on each side for the fingers, when picking rapidly, I find that maintaining grip can still be a little tricky.  Keeping the pick clean and dry, does help.My favorite pick had been theDunlop 0.6mm nylon pick, but I am very pleased with the performance and feel of the 3.0mm Stubby.  I can locate the strings easily, and be more precise, while still being able to play with decent speed.  Time will tell, but this may become my new favorite pick.The ""pick pack"" contains 24 picks.  I only paid $2.99, which is simply an outstanding deal.  If you're a player looking for a really stiff almost indestructible pick, you might want to give this ultra heavy duty Stubby a try.",5,this pick helped to improve the precision of my playing...,1377302400,"08 24, 2013"
A18RGYRCEN181M,B0002D0CKI,329,,,"Using the stubby spoiled me for all other picks. You simply play faster, no matter what level you are. Alternate picking speeds increase because there is no more flat-pick drag. Now I only use flat picks for acoustic play when I want to hear the crunch. 24 picks in a pack, is an insane bargain. You pay twice as much in a store.",5,Can't use any other pick,1381536000,"10 12, 2013"
A3QTFLU2ZWH7WS,B0002D0CL2,129,,,"I use different kinds of picks, this one is very special, the strings rings out really pleasant, and great for speed picking too!",5,Dunlop Jazz III Pick,1386979200,"12 14, 2013"
A24IO6G3W158E4,B0002D0CL2,515,,,"As a beginner guitarist, a few friends let me try out their picks.  I was displeased with most of the standard picks, partially because I didn't like that flimsy feel to them and their sound just didn't sound quite as robust as I like (hopefully, that makes sense).  However, when I was handed one of these, it produced a pleasant sound and I didn't feel like I would somehow break the pick while playing.Needless to say, now that I have my own guitar, I ordered a pack of these and I am certainly not disappointed.",5,Never Using Another Pick,1357689600,"01 9, 2013"
A34EGGJLO553D8,B0002D0CL2,734,,,"I've been playing guitar my entire life. And I've tried almost every pick there is. After hearing how great it is, I decided to buy it. It felt really small at first, and i kinda was dissapointed. I put it down, and didn't use it for quite some time. For some reason i decided to pick it back up, and after a few minutes i came to like the pick. Days after using it, i got accustomed to its size, and I became much more efficient with picking. And I no longer had to worry about the pick slipping. I can't really go back to normal sized picks now.. haha. That's like the only downside I can think of. There are many dif versions of this style, so buy em all, and try em out. If these don't work for you, you can always buy the V-pick.",5,"Give em some time, you'll like em!",1300406400,"03 18, 2011"
A2BT968XSRPP0K,B0002D0CL2,123,,,"Real nice Guitar Picks. It came in a 6 piece pack, they deserve the Dunlop brandname because these things last a long time.",4,"Good Dunlop Jazz III Pick 6-Pack, Black Stiffo, 1.38mm",1384819200,"11 19, 2013"
A1BK0KBZBCB5V8,B0002D0CL2,115,,,it's kinda small for my hand but it works great! it's more easier to pick the string. This pack comes with 6 picks.,5,works great!,1332806400,"03 27, 2012"
ATVYABSTW0LIE,B0002D0CL2,119,,,"I've been using only these even since trying them, wonderful picks for speed and precision, you won't go back for sure.",5,My favorite,1361577600,"02 23, 2013"
A23HJIRA5PIMG0,B0002D0CL2,214,,,"These are shred picks, they are very accurate. Pinch harmonics come easily. The point is made to scream over wound strings, gallops, are a breeze. I gave one to the other guitarist in my band now he only uses them.",5,The best picks for blues and metal!!!!,1334620800,"04 17, 2012"
A2P3Q65JU68Z5M,B0002D0CL2,384,,,"I recently bought a few packs of Jazz IIIs and I was shocked.  They don't play at all like what I was expecting.  Under high magnification the edge doesn't look the same as the old Jazz III either, and they don't play the same if you turn them over!!!  What's up with that?I'm sorry to give such a poor review to a great brand like Dunlop.  Let's hope this is just a short-term fluke.",2,Dunlop:  What have you done to these picks???,1328227200,"02 3, 2012"
A356YVTEMDX69J,B0002D0CL2,115,,,"I love these picks. Great for lead playing, and with small fingers like I have, they feel great! Nice quality pick.",5,Small-size picks for petite hands! :),1378166400,"09 3, 2013"
A2SHWIOE8TVWJ2,B0002D0CL2,272,,,"After you use these the large, flimsy old school picks will be used just when you don't have one of these babies available.  These are the best picks out there.  If you don't have these already you better purchase them now.  Black or Red, the color is the only difference.",5,Best guitar picks out there.,1302912000,"04 16, 2011"
A28L530VL9GK5K,B0002D0CL2,115,,,I do like this pick as well.  It's the third color of the same pick I purchased.  I will probably always use these.,5,Like it!,1383523200,"11 4, 2013"
A1OZ7F08MNF320,B0002D0CL2,608,,,"just to let people know off the bat i can tell you these picks are small, and if you are used to big picks these might turn you off for a while. But trust me when i say that once you get used to these picks and you start using proper technique these picks will improve your technique rapidly.i never thought i would say that a pick helped me improve playing but it does. now when i try any bigger pick i even use those picks with more skill now because of these picks. trust me if you put up with these picks for a while and you get used to them you will improve or at least i and many other people agree. :D",5,know what your getting.,1333584000,"04 5, 2012"
A1HW9DAJBYXGDV,B0002D0CL2,226,,,"Give these picks three days and you'llNever go back to another style.Almost impossible to slip out of your fingers, great tone, amazing clarity, effortless harmonics, durable and fast.This pick literally makes you play better!",5,The only pick I use now!,1358121600,"01 14, 2013"
A3157YGT1NASJ7,B0002D0CLC,338,,,They work good.  Way to stiff and small for me though.  Great attack but holding onto it is the problem.  The slick finish makes it kinda hard to hold onto and the small amount of pick that shows makes strumming difficult without hitting your finger on the strings.  I imagine it would work great for lead players but I'm a rhythm player.,3,"Good, just not for me",1385424000,"11 26, 2013"
AG3PVU7DCXZTK,B0002D0CLC,138,,,"Nice tone, very easy to grip, last me a long time. One of my favorite picks I've tried for electric. Don't enjoy them as much on acoustic.",5,Great picks,1389312000,"01 10, 2014"
A17VW66OGW0ZKA,B0002D0CLC,140,,,They are half the size of a regular pick.  Bit too thick for me.  Sound nice. Will last forever. Wish I had sized them before I bought them.,3,Too small,1338508800,"06 1, 2012"
A2JK2ITE138P7Z,B0002D0CLC,195,,,I love these little guys. The small size forces me to hold it so just the very tips is exposed. They have a nice textured grip. I bought the red ones this time so I can see them when I drop them!,5,Great little jazz picks,1390780800,"01 27, 2014"
A3W2KQ6CLTQ0ZD,B0002D0CLC,152,,,I used to use Fender medium picks only. Now for Jazz and metal I use this pick. You will just have to try it for yourself to see if it is right for you.,5,A classic,1355961600,"12 20, 2012"
A1MI9FDCNB3CMR,B0002D0CLC,764,,,I like Dunlop products I used the purple tortex 1.14mm almost exclusively until I met up with this Jazz III.  And now my personal debate continues...  I like a thick pick and this Jazz III is.  I like tortex and this isn't but...I really like the orange color which makes it easy to locate if you drop it.  I rarely and I do mean rarely drop a tortex pick but this nylon might get a bit slick at times.They make 3 or 4 picks in this line with varying degrees of tip pointiness.  I like the pointy model the others have round and rounder tips.This is the new and improved jazz style pick and I am still trying to figure out if I like this or the trad Fender jazz pick.  Or perhaps having a few slightly different picks laying around isn't such a bad idea after all.,4,1 of several picks that I use,1393632000,"03 1, 2014"
A24JUT24W1K3CV,B0002D0CLC,253,,,"I have always been a thin or medium 351 style pick person, but when a fellow musician had one of these on stage I was quite surprised at how well it worked. I have used it on guitar and also on bass and it really works well with a good solid grip to it.",5,Solid & Secure To Use,1376524800,"08 15, 2013"
AA1ZYCEKJGG3A,B0002D0CLC,176,,,"Been using these for longer than a decade, and met many people who prefer minimal picks , and jazz III among them. This is the closest to playing with bare hand that I can get.",5,"If you like small, minimal picks, check this out",1357171200,"01 3, 2013"
A28L530VL9GK5K,B0002D0CLC,169,,,I bought this in a few colors so my other reviews are on as well.  I like the thickness of this pick.  Easy to hang onto when strumming.  Love the tone I can obtain too.,5,Good one!,1383523200,"11 4, 2013"
A1OZ7F08MNF320,B0002D0CLC,324,,,"the title says it all. it may take a while getting use to these smaller picks but in the long run you will e happy that you tried these picks. also since these picks are smaller, i found it was easy to do pinch harmonics on these compared to bigger picks, so if you are having a hard time with pinch harmonics try these out.",5,you cant beat a dunlop jazz 3 when you want to improve technique,1333584000,"04 5, 2012"
A1IQKXGJSKTAHP,B0002D0CLC,1468,,,"I bought these and used them for a week before giving my review.If Amazon used half-stars, I would have given them 3.5/5. I just couldn't bring myself to give them a 4/5 so I went with 3/5, here's why:I've used standard medium picks for over 20 years. Switching to these was not a problem at all. Sure, they are smaller but not small enough to cause me any problems. By far the biggest change was the ""pointy-ness"" of the picks. The distinct point on the pick drastically changes the sound of your playing, especially when playing chords. Everything is much more pronounced, which isn't necessarily a good thing in my opinion. It's especially bad when playing clean electric (picking notes or strumming).If someone was to ask me if these are good picks, my answer would be ""it depends."" It really does, in my opinion, it depends on what you're playing. From a rhythm standpoint, I don't like these at all - they take the warmth out of the chords because the point of the pick makes strummed chords sound too sterile to me. For lead work they are OK because you can really dig into each note and have it come through.Could I play faster with them? No. Could I pull off amazing licks that I couldn't do with my normal picks? No.I tried them, but didn't like them. Maybe if you typically play a TON of lead work, constantly, these would be the way to go. I don't, and they aren't for me. I'm glad I tried them, though, because I'll never wonder again if they were for me.",3,Depends on what you're playing,1391299200,"02 2, 2014"
A37KK1CLMULHE4,B0002D0CLC,313,,,"I've used these for more than two years but recently shifted to its big brother, the jazz 3 XL. Same thickness and feel /tone, but in a larger form factor. I would definitely recommend the XL version if rhythm+lead work is required. For strictly solo work with easy to achieve pinch harmonics, this one is better.",3,"Nice pick, but try the XL",1383004800,"10 29, 2013"
A22Z554ZQ8NFPC,B0002D0CLM,548,,,"I bought some of these a few years ago just to try them out.  The ""gel"" in the name sounded intriguing.  These are OK, the colors are bright, but otherwise they're just standard plastic picks, which on an electric I prefer nylon because it's less ""clicky"" on the strings.  These are fine, and if I pull one out of my gig bag I'll use it, but overall there are other styles of pick that I'd buy before buying these again.  Nothing wrong with them, but they're just normal plastic picks, nothing special other than maybe the brightness of the colors.",3,OK but nothing special,1373241600,"07 8, 2013"
AMGUVF20JAOG8,B0002D0CLM,349,,,"I tried three of these on a whim and they impressed me favorably. In fact, they were so good that I purchased ten more when I went back to the same music store. My favorites are mandolin picks like Golden Gate or Grisman ""Dawgs"". The round side of the XH Dunlop Gels gives me a similar attack and a nice warm tone. I would recommend these to anyone.",4,Much better than average!,1230768000,"01 1, 2009"
A20OBCQWBKCGZT,B0002D0CLM,134,,,"If for some reason you're looking for a pick with a specific color, this is a nice set. The bright colors make them difficult to lose.",4,Nice picks if you're looking for specific colors,1286496000,"10 8, 2010"
A2F1O3IYPFAY6M,B0002D0CLM,327,,,I have used the Extra Heavy picks for many years but am still searching for that perfect pick. Its strong enough to play metal and some blues style rifts but not so strong it cracks and brakes. I do like the fact it wont turn to powder or fray while playing either but it does wear out fast when playing on heavy gauge strings.,4,Does the job,1364688000,"03 31, 2013"
A35JPJHGOSPZX9,B0002D0CLM,291,,,"I like Fender Mediums, always have, but, I gotta branch out man.  Not sure about these picks yet.  The feel a little more stiff my usual.  I want them to last longer.  What happened to the days when you carried the same pick around in your pocket for months and played it until it was round?",3,"Strikes and gutters, ups and downs.",1382400000,"10 22, 2013"
A2MPM6M93OXIJT,B0002D0CLM,365,,,"I recently ordered a wide variety of picks to find the ones I liked best. These sounded different ""gel"" picks. I do not like them. Being see through distracts me. They are a little scratchy on the edges. Perhaps a more experienced guitar player would do fine with them but being at the stage where I am still looking at what I am doing - I just can't use them well.",3,Not what I would grab to play with,1330905600,"03 5, 2012"
A1C60KQ8VJZBS5,B0002D0CLM,530,,,"Not too light and bendy, not too heavy and stiff, these picks are just right. Dunlop also makes quality picks, and I have yet to break one of these. They last a long time. I am a guy so at first I wished they weren't purple, but since Dunlop only codes their sizes with certain colors I like them so much I don't really care what color they are anymore. I bought a pack of these picks for much less money at my local music store so I would recommend looking there first. Now please stop cutting up milk jugs and go buy these. Now!",5,This is Goldilocks's pick,1383523200,"11 4, 2013"
A2G12DY50U700V,B0002D0CLM,142,,,They play well and hold up well(never had one break) They are my second favorite pick. But this pick is better in some songs than my favorite.,4,"Dunlop Gel Picks, Light",1390953600,"01 29, 2014"
AMP0Z3DR4RCH7,B0002D0CLM,261,,,"I actually forgot that I bought the heavy and medium versions of this pick.  It's not a bad pick, I will continue to use them but I wish they had a softer center, or softer coating where you grip the pick to prevent it from turning or falling out of my fingers.",3,Not sticky enough,1375401600,"08 2, 2013"
A2CCGGDGZ694CT,B0002D0CNA,316,,,For keeping your guitar picks where you can quickly grab them the Dunlop mic stand pick holder is EXTREMELY efficient and useful ESPECIALLY when performing live.Always great products and always dependable.I also own the guitar maintenance kits and the capo.Not one product has let me down yet.My capo is 8 years old.,4,Convenient,1341964800,"07 11, 2012"
A2QJQ3HSJB4NS,B0002D0CNA,134,,,"As I mentioned in the title, this simply snaps to the stand and holds picks. Enough said. It does its job and does it ok for my taste.",5,Simple and holds picks. Enough said.,1358035200,"01 13, 2013"
A36IOSZXG6HQAU,B0002D0CNA,193,,,I love these pick holders.  They're easy to get on and off.  They hold a nice amount of picks.  And you get that rock-star feel (throw picks at the audience).  A must for any gigging guitarist.,5,never be without a pick on stage,1312416000,"08 4, 2011"
A1P42OZ1MCNAHE,B0002D0CNA,151,,,Holds my picks in place  nicely... snaps on 2 microphone stand firmly...  Never come up short again...  Its just a nice accessory to have and cheap too,5,It works for me just fine thank you again Jim Dunlop,1395273600,"03 20, 2014"
AANXFXLHZPBQU,B0002D0CNA,161,,,I have the small version. But for the price of this version is more useful for a few dollars more. I used in all my concerts and its excellent! 100% recommended!,5,Excelent!!,1354147200,"11 29, 2012"
A1A9DIM802STMK,B0002D0CNA,144,,,"Fits nicely on my mic stand and hold a butt load of picks. It is quite tight on my picks, but I imagine it will loosen slightly as it gets used.",5,There when you need it.,1360972800,"02 16, 2013"
ATLCEY1YIP1DG,B0002D0CNA,117,,,"I drop my pics on purpose now just so I can use it more often! It does what it's supposed to do, what else can I say.",5,I LOVE IT!!!!,1336435200,"05 8, 2012"
ALB04NLERUCYC,B0002D0CNA,194,,,"I bought this thing not thinking I would use it too much, but wanted it for future use, I was wrong, no more misplacing picks for me. Highly recommended, also fits on my guitar stand, very cool.",5,Very cool to have,1335484800,"04 27, 2012"
A26HM2R5529NYY,B0002D0CNA,215,,,"There isn't much to say about this product, except it works as advertised.  If you don't have one of these and you are a live performer, I highly recommend you pony up the few dollars and pick one up (pun intended).",5,Necessary,1364083200,"03 24, 2013"
A9RAHOMYAQB51,B0002D0CNA,281,,,I tend to drop picks from time to time and it's nice to have them at the ready when the time arises.This was a basket filler when I needed to get to $25 for my free shipping one day but I find it very useful and use it every time I play.Don't know why I waited so long to get one..,5,Love this,1356480000,"12 26, 2012"
A1AUDW7X02EEPJ,B0002D0CNA,191,,,Works really well! This is very convenient for when your on stage and are switching to fingering style or something. You can just drop the pick in your hands and pick a new one up when ready.,5,Cool Product.,1373414400,"07 10, 2013"
A94QU4C90B1AX,B0002D0CNA,187,,,This pick holder is awesome. It just snaps on to your mic stand...add 6 picks and start rockin'! It holds the picks securely so if you're performing outdoors the wind wont blow them away.,5,Awesome pick holder!,1392940800,"02 21, 2014"
A3DOXGBWDJ1MU0,B0002D0CNA,428,,,"The mic stand pick holder is a great way to keep picks available while playing.  I switch between playing guitar and bass so I often change the gauge of the pick I am using.  This pick holder is a great way to have the picks available if you change picks often. The holder snaps firmly to the arm of the mic stand and does not slide around the arm. It holds the picks firmly, there is no chance they will fall out of the holder.",5,Very handy way to store picks.,1395532800,"03 23, 2014"
A2SH4497XM1HET,B0002D0CNA,138,,,"I put it on the boom of my mic stand. Tight on some, not on others. I need to put a shim on it for some stands to keep the picks in place.",4,Works...most of the time,1374278400,"07 20, 2013"
A1H55L0BLPCWYF,B0002D0COE,510,,,"If you can't find a container and add your own sponge, then buy this.Keeping a valuable guitar humidified is essential.I think this item should cost three bucks at most, and $1.50 would still yield a healthy profit!I made some more from stuff from the dollar which I think are better.I use this one for my baritone uke, and the bigger ones I made I use in my dreadnaughts.If you make your own, just make sure to not let the sponge drip, ie, wring it out, and make sure it does not actually touch any bare wood.",3,Better than nothing,1300233600,"03 16, 2011"
A27WU4E7J23ZS7,B0002D0COE,232,,,"Excellent product, simple and practical design,holds firmly inside the guitar mouth and keeps humidity levels in the safe zone.If humidity levels in your area go below 40% you simply need to provide extra humidity to prevent cracks.",4,Good purchase to keep your guitar protected,1386892800,"12 13, 2013"
A1NNBJRXPIDA12,B0002D0COE,355,,,"Planet Waves humidifiers are simple to use and a great product to guard against drying your guitar and causing splitting. Dampen the sponge, squeeze out excess water, insert the sponge into the holder and the holder between hte strings. Check on it every few days and keep the sponge damp. Couldn't be any easier. I use them all winter long in my guitars.",5,Insurance Against Damage from Dryness,1366502400,"04 21, 2013"
AXXYMIJBD0J9G,B0002D0COE,395,,,"It's nothing special.  No frills, just a simple concept that works.  It's important to maintain humidity in your instrument, especially in a dry climate like west Texas.  The evaporation rate will depend on the amount of humidity in the air where you store your instrument.So, when you first start using it, you have to be diligent to check the sponge regularly to ensure that it is still moist.",3,Nothing Special,1369008000,"05 20, 2013"
A33H0WC9MI8OVW,B0002D0COE,187,,,"This compact humidifier is easily filled with an included plastic syringe.  If you don't over-fill, it will not drip, and you can simply place it in your case instead of the usual sponge.",5,"Very Easy to Use, Non-Messy",1096416000,"09 29, 2004"
A1VFUMY02HJIFY,B0002D0COE,829,,,"Purchased this to replace the Dampit as a no drip alternative. With the solid base it will not drip and it fairly easy to use. Distilled water will extend the life of the sponge. Overall simple and effective.However, I may have added too much humidity. Was using in conjunction with humidipak to keep them from drying out thinking they would absorb any excess humidity, but I then noticed an irregularity in the reflection of the pick guard and the tone seemed to be muted so shifted over to humidipak only and will re humidify them outside the guitar case.I do use a hydrometer but I don't think it was effectively reading the inside of the guitar, but only the inside of the case.So I think the Planet Waves humidifier works well for its intended purpose, but you do have to monitor that you are not over or under utilizing it.",5,No drip humidifier,1385337600,"11 25, 2013"
AOGJD9K1UN63X,B0002D0COE,1018,,,"I have an electronic indoor/outdoor thermometer that shows relative humidity and a whole house humidifier.It is interesting to see just how quickly relative humidity changes inside and outside with that electronic thermometer.The whole house humidifier pumps out about 3 gallons of water a day into a 1500 sq ft house during the fall and winter keeping the indoor humidity around 47%.This makes the house feel warmer and makes my breathing easier. Makes the whole house safer for the Martins.Now you can use a little in the case humidifier like this to help with humidity, but I think you really need a whole house solution and a monitor system.A sponge in a zip lock bag with a few holes works well too. Just don't get water on the wood.And don't forget to take the silica gel packs out of the little accessory compartment in the case. Many guitars come shipped with these and their job is to remove humidity from the case.All the better acoustic guitar shops I go to have a big humidifier running in their showrooms.",3,OK?,1388102400,"12 27, 2013"
A8ANJNZAZQ6IQ,B0002D0COE,3487,,,"I thought I would throw my two-cents in about the new design and effectiveness of this soundhole humidifier.After making a few homemade case humidifiers out of things like a travel butter container with many holes drilled into it and a sponge, I started thinking about how some of the cases separate the body cavity from the neck & headstock cavity inside the guitar case and not allowing the humidity to flow freely to all areas, especially the body where it is needed the most.Even though I was getting acceptable humidification in the case I was concerned about the body being dryer in comparison so I went ahead and splurged the 8 bucks on these. (I actually bought three of them.)I crank the gas heat up in the house in the winter and A/C in the summer, keep my guitars inside their cases and inside a closet. The humidity drops quite low, but the sponges remain moist for several days before I can no longer fight the urge to re-wet them. lol.Two great tips in one:Use a regular, more dense sponge, thicker like the ones at the dollar store. Cut them to size and stuff them in!Throw away the sponge when it starts to get yucky and don't worry about distilled water, unless you want to. I can't argue using very pure water compared to the possibly toxic crap that comes out our faucets, but for one dollar you can get a boat load of them after you cut them to size, and toss them away without any regard when needing replaced.Don't worry about the ""thing"" hanging in-between your strings. It will not damage anything unless you get the sponge  too saturated and it leaks. I will either squeeze the excess water out, or shake the container with the sponge inside until I am satisfied that it won't drip.The humidifier will not cause any stress or damage to your strings by spreading them when you wedge this inside your soundhole.If you ARE rough, careless, thoughtless, or stupid, you could possibly knock this loose and have it rub or fall out, but I would be more worried about the guitar and what it would take for this to happen. This would be more extreme to the guitar than the humidifier or any harm it could cause.The top snaps on by squeezing the sides to release little tabs that stick through the top cover. The sponge inside is quite small, and there isn't too much room for a much larger sponge. The device is simple and fairly solid. Treat it gently and it will last forever. You can easily clean the inside or run it through a dishwasher. If you give the inside a quick rinse every few fills, I'm sure it would be a decade before anything ""built up"" to require extensive cleaning or replacement.Keep an eye on it for the first few days and then weeks to get a feel for when you should be re-wetting the sponge.Try to keep the sponge moist when it's dry.I strongly suggest getting an Oasis case humidifier, (or similar) mini sized about 1"" X 4"" costing around 17-20 bucks.This will take any guesswork out of the equation and give you fairly accurate readings inside your guitar or instrument case.Remember, too much humidity can cause your acoustic guitar to warp. Too dry and it will shrink and crack, split the soundboard (top) also leaving the edges of the frets sticking out like the backbone of a fish and quite abrasive!If you spent more than one hundred dollars on your guitar and live where it gets cold and/or dry, you would be negligent (if not careless) to spend the pittance to make sure your 'baby ain't thirsty', or worse...dead & broken!Hope this helps!",4,Works Fine & Much Better Than Nothing!,1390262400,"01 21, 2014"
A3I9IGMS9GHW8J,B0002D0COE,113,,,I wish it was a little longer lasting but it does do the trick. My guitar would probably not be happy without it.,3,does the trick,1369353600,"05 24, 2013"
A2B58VXLLOFQKR,B0002D0COE,307,,,"This is a upgraded version of the guitar humdifier, The first one had that green stuff that florists use in it and you used a plastic syringe to ad water to it. This has a replaceable sponge, you take it out, soak it and squeeze out excess then put it back in container, would say it gets more humidity out.",5,Does The Job,1295827200,"01 24, 2011"
AGW1JFTQNX7SZ,B0002D0COE,163,,,"It's simple, basic, but I don't think it does that good of a job. This is because it doesn't really humidify that much and doesn't extend very far into the guitar.",2,Its simple,1368835200,"05 18, 2013"
A3TM9RWCTMIK42,B0002D0COE,108,,,A simple system for gettting humidity into the guitar; The price is just right and it is very simple to use.,3,Planet Waves Humidifier,1402099200,"06 7, 2014"
A3HN470MGR70D2,B0002D0COE,1905,,,"This is a simple humidifier for guitars with a round sound hole.  It would not work for an f-hole archtop or other types of instruments such as mandolin or ukulele.  Inside the sturdy plastic case is what appears to be an ordinary kitchen sponge.  If you use distilled water (as recommended) it should last quite a while.  The top comes off with a gentle press on the sides.  The dry sponge can be a little difficult to remove with fingers but tweezers or needle nose pliers work perfectly.  Don't push it all the way in after moistening and you won't have a problem.  I drip a little distilled water on the sponge, squeeze out any excess, and the assembled case pops in easily between the D and G strings, suspended in the middle of the sound hole.  They can't be seen in the photo but there are small ridges on each side that hold the top in place against the strings.  I've never had one of these move from where I left it.If the sponge isn't dripping wet you should never have a problem with drops of water in the guitar or case.  When the humidity is very low (30% or less) the sponge dries out in 2 to 3 days even if the case isn't opened.  As with most humidifiers of this type you will have to check every few days.If you have ever had a crack appear in the top of favorite guitar (or don't want to see one) use a guitar humidifier!  Especially during the winter - heating a house tends to drop the indoor humidity below safe levels (between 45% and 60% is ideal for most guitars).  Air conditioning can do the same.  For especially valuable guitars it would be worth buying a hygrometer to keep in the case but for most guitars having one in the room where you keep you guitar(s) is okay.  For many reasons it's always best to keep your guitar in a case or gig bag when not in use.  A humidifier is inexpensive extra precaution at those times of year when temperature or humidity changes quickly.",4,A Good Basic Humidifier for Round Hole Acoustic Guitars,1295913600,"01 25, 2011"
